signal,market,corr_win,vol_win,agg,shrink,rebal,scheme,minvol,timing,sharpe,ann,vol,maxdd,turnover,sh_h1,sh_h2,n
beta,eqw_top100,730,180,3.0,0.4,M,rank,20000000.0,fund90,0.9517255018091506,0.2360970290706226,0.2480726098248096,-0.32328593234004094,12.631097691068605,0.2842306053603138,1.4754999234240855,1673
beta,advw_top100,730,180,3.0,0.8,M,rank,5000000.0,fund90,0.9513118321235157,0.19841430652983355,0.20856915664229012,-0.317284855524783,8.34162134775869,0.5542241035157486,1.3285312068494215,1673
beta,eqw_top100,180,90,1.0,0.4,M,q20,20000000.0,fund90,0.9509371401458089,0.298690629592774,0.31410133959745773,-0.42145193046194757,16.124020998632947,-0.011791127390450941,1.8294370325600289,1673
beta,advw_top100,730,180,3.0,0.6,W,q20,50000000.0,fund90,0.9509278366073993,0.3343722516550604,0.3516273672753041,-0.4253510404238423,22.003572559266267,0.4303346086933001,1.3989629361709621,1673
beta,advw,730,180,3.0,0.6,W,q20,20000000.0,fund90,0.9508709063137784,0.2810425895257024,0.2955633489883652,-0.5629382334012355,21.265110563707815,0.6399353401661788,1.2146115201796868,1673
totvol,advw,180,180,,,M,rank,5000000.0,fund63,0.9500004222877807,0.20024981914829232,0.21078918961536125,-0.31337897240885326,8.55409266972179,0.6618472047454542,1.1849755813173393,1704
beta,eqw_top25,730,180,3.0,0.8,M,rank,5000000.0,none,0.9495440138808071,0.3089481304124204,0.3253647286445866,-0.4381402226887895,11.943944496248683,0.5600946630449118,1.4597362319983882,2007
idvol,advw,180,180,,,M,q20,20000000.0,fund63,0.9495071465523367,0.3014712225485589,0.3175028472857753,-0.4587580381531729,13.957132202801146,0.9684870521475646,0.9419375620015977,1704
beta,sqrt_advw,365,90,1.0,0.4,M,rank,20000000.0,fund90,0.9493239973203091,0.21030573404950859,0.22153209509413654,-0.37126335246242426,14.034986238075756,0.12526838884904162,1.6614463117664666,1673
beta,sqrt_advw,730,180,3.0,0.4,M,q20,50000000.0,fund63,0.9487393390898056,0.3722241133363184,0.39233548984426003,-0.5345455628337572,14.79417146766649,0.358258844996108,1.4729116913438318,1704
beta,eqw,730,180,3.0,0.8,M,q20,20000000.0,fund63,0.9487305748165453,0.32402694937355997,0.34153737422894437,-0.5165727692112452,14.46583060093271,1.0687862638499788,0.8471553740724929,1704
beta,eqw_top25,730,180,3.0,0.6,M,q20,5000000.0,fund90,0.948511182146213,0.26834143392484916,0.2829080341653624,-0.4271580308533919,11.286105731480884,0.48384723841074,1.334853459510413,1673
beta,advw_top100,365,90,1.0,0.4,M,q20,20000000.0,fund90,0.9484447424533402,0.27611940988128014,0.29112862091158054,-0.36763564283736205,15.009385366802551,0.08540329448997211,1.7236118971118128,1673
beta,sqrt_advw,730,180,3.0,0.6,W,rank,20000000.0,fund63,0.947618133515993,0.2461492327536579,0.259755722318608,-0.32149029643717575,18.386352200374297,0.4602674917369749,1.3299258002106862,1704
beta,advw,730,180,3.0,0.6,M,q20,50000000.0,fund63,0.9473379374386546,0.3414309017193741,0.360410882142555,-0.5986724421097236,14.047834090399826,0.5144635185487682,1.3267921667764828,1704
beta,eqw_top100,730,180,3.0,0.6,W,rank,20000000.0,fund63,0.9468046145137755,0.25873175768039525,0.2732683741864365,-0.3511166090915453,19.0387057304751,0.39672354588321024,1.3779559744926098,1704
beta,sqrt_advw,730,180,3.0,0.4,W,q20,20000000.0,none,0.946542670600298,0.4941049817410015,0.5220102559429675,-0.6541719141549663,28.481857613615173,0.8004322336076023,1.227913609825912,2021
beta,eqw_top100,730,180,3.0,0.8,M,rank,5000000.0,fund63,0.9463343871312824,0.2286788925326692,0.24164702841020735,-0.31587061743723677,10.082427821344709,0.4190396580208797,1.4079133357294689,1704
beta,eqw_top100,730,180,3.0,0.4,W,q20,20000000.0,none,0.9450644953836792,0.5235265797117951,0.5539585734825988,-0.6593232172719078,28.71981355526503,0.7415398459461837,1.3289514678326335,2021
beta,btceth,730,180,3.0,0.6,W,rank,5000000.0,fund63,0.9447788876782844,0.18917712278857304,0.20023428259860893,-0.2423954368310646,12.933103370560833,0.38633947676836217,1.400225910757976,1704
beta,eqw_top100,365,90,1.0,0.4,W,q20,20000000.0,fund63,0.9447514326697726,0.31904651402986967,0.33770418651631595,-0.41218658104372047,26.25692966184402,-0.013158585595205496,1.761731741315033,1704
beta,btceth,730,180,3.0,0.6,W,q20,20000000.0,none,0.9439570483431868,0.41203981993405936,0.4365027208147476,-0.5506776235183639,27.94624193725265,0.6918164497706275,1.201274923419548,2021
beta,btceth,730,180,3.0,0.4,W,q20,20000000.0,none,0.9437168990038995,0.4081776097013151,0.43252124671302344,-0.5756192461245082,28.080325089226925,0.6083479915764334,1.2823629405536625,2021
beta,eqw_top25,730,180,3.0,1.0,M,q20,50000000.0,fund90,0.9435553120031392,0.45446904574035296,0.48165596649074965,-0.6183814925481101,16.106150781988475,0.7973044858637693,1.093318708879831,1673
beta,advw_top100,730,180,3.0,1.0,M,rank,5000000.0,none,0.9434496584472954,0.3035865582387681,0.32178352657247533,-0.5092973409629424,10.680736098408618,0.6588381451217566,1.3315462182660307,2007
beta,advw,730,180,3.0,0.8,M,q20,50000000.0,fund90,0.9433543307116253,0.329336307954478,0.34911199030171514,-0.4934522478024872,12.97036021750148,0.6161467972649673,1.2484772260332124,1673
beta,eqw_top25,730,180,3.0,1.0,W,q20,50000000.0,fund90,0.943114906956244,0.450435105419776,0.4776036324921264,-0.5479229180997456,27.183947364074843,0.8789931305218489,1.002949831306042,1673
beta,eqw_top100,730,180,3.0,1.0,M,q20,20000000.0,fund90,0.9430370758072067,0.3776529709768938,0.4004646059685787,-0.41078988727713317,14.893108667574225,1.0111361649835213,0.8749794635655278,1673
beta,sqrt_advw,730,180,3.0,0.4,M,rank,20000000.0,fund90,0.9429185036835386,0.2240228206246544,0.23758449934909828,-0.3079260301382918,12.284494916471955,0.3036236825338657,1.4459630997992596,1673
beta,advw,365,180,3.0,0.4,M,q20,50000000.0,fund63,0.9427903631354642,0.37598413157135663,0.3987992943849529,-0.4117416830168602,15.293877569809656,0.3890126714106037,1.3910887725049719,1704
beta,advw_top100,730,180,3.0,0.6,W,rank,20000000.0,fund90,0.9423977745576051,0.22687376491240074,0.2407409811837717,-0.2899598989158181,16.655325636117144,0.40709324303908145,1.3620756714550082,1673
beta,advw,365,90,1.0,0.4,M,rank,20000000.0,fund90,0.9421522017069501,0.20162055433119602,0.21399998213230167,-0.34885242279802503,13.833553236383082,0.13293440478803545,1.6556444744627208,1673
beta,eqw,730,180,3.0,0.8,M,q20,20000000.0,fund90,0.9417881228551348,0.30646813353056074,0.32541091365801966,-0.53072090795416,13.43504371716898,0.9931182193516458,0.8956542859982939,1673
beta,eqw,365,180,3.0,0.6,W,q20,50000000.0,fund90,0.9417241889087982,0.3663854296877898,0.38905810639984806,-0.4626321078884179,23.468569293690255,0.06090012472058654,1.7052932219049992,1673
beta,advw,730,180,3.0,0.4,M,rank,20000000.0,fund90,0.9413523546020124,0.21556958527562578,0.228999889596882,-0.31103768241714114,12.068889982402041,0.30164975266497873,1.4417335922072116,1673
beta,eqw_top25,365,180,3.0,0.4,M,rank,20000000.0,fund63,0.941317595340686,0.24729301030370754,0.262709431468989,-0.27305562350498813,14.081225836332946,0.29121782005044294,1.4465877407884853,1704
beta,btc,730,180,3.0,0.6,M,q20,20000000.0,fund63,0.940994175017515,0.28021638629813234,0.29778758863509064,-0.28112557121480164,14.05340859655162,0.6353409464528366,1.219285606413073,1704
beta,eqw_top100,365,90,1.0,0.4,M,rank,20000000.0,fund63,0.940985030400913,0.22611447478841556,0.24029550681808184,-0.37843264686593264,15.47003970328109,0.2291404271620507,1.5504852721197124,1704
beta,eqw_top100,730,180,3.0,1.0,M,q20,20000000.0,fund63,0.9406807699200476,0.39429941812276315,0.41916389781867897,-0.43994842338503193,16.168162016211696,1.1255720187931788,0.7761738497135551,1704
beta,sqrt_advw,365,90,1.0,0.4,M,rank,20000000.0,fund63,0.9397923509790135,0.216391480040334,0.230254566144225,-0.36508816916548065,15.088795545652488,0.32214104340332117,1.4679345237447603,1704
beta,sqrt_advw,365,90,1.0,0.4,W,q20,20000000.0,fund63,0.9397098216225666,0.3023401233310438,0.3217377496480806,-0.3822593631109188,25.6352235103436,0.05163302789814292,1.686137554109845,1704
beta,advw,365,90,1.0,0.4,M,rank,20000000.0,fund63,0.9395067566557962,0.20898043653087098,0.22243633167125204,-0.3428791703338557,14.892965841418807,0.3659881601025547,1.4297749283754733,1704
beta,eqw_top100,180,90,1.0,0.4,M,q20,50000000.0,fund63,0.9384375642599038,0.3807461506041321,0.4057234760251807,-0.5409994642296716,17.859168251617973,0.6157270176000678,1.2409908911577425,1704
beta,advw,730,180,3.0,0.8,M,rank,5000000.0,fund90,0.9383132079232475,0.19419777421113985,0.2069647667445228,-0.31456204819260997,8.296094765843156,0.5435427068725011,1.3117180816043883,1673
beta,advw_top100,365,90,1.0,0.4,W,q20,20000000.0,fund63,0.9382670773343643,0.29185913981685413,0.31106190003600237,-0.42318832027645414,25.40805393902896,0.108072761768429,1.612951974424343,1704
beta,eqw_top25,180,90,1.0,0.6,M,q20,50000000.0,fund90,0.9378063987560074,0.37126931446637934,0.39589121481668826,-0.530836633100298,16.655421271352278,0.701224539921286,1.1805106792695406,1673
beta,sqrt_advw,730,180,3.0,0.6,W,q20,5000000.0,none,0.9375937424508246,0.41442505482132386,0.44200919444922576,-0.6716185288016543,21.20002795763029,0.8659956910212769,1.0978472844415679,2021
beta,eqw_top25,730,180,3.0,0.8,W,rank,20000000.0,none,0.9370660018479093,0.3804415841595489,0.4059923030067379,-0.5582182711018243,23.177187990681563,0.6656390795002999,1.3382947690896072,2021
beta,eqw_top100,730,180,3.0,0.6,M,q20,5000000.0,none,0.9369996882154715,0.38167213188347715,0.4073343211142117,-0.6244116310914073,15.323469307960037,0.5732511957292229,1.4398942159181825,2007
beta,sqrt_advw,730,180,3.0,0.6,W,rank,5000000.0,fund63,0.9367033592838224,0.1930140662924553,0.2060567674701503,-0.2876087201014487,13.586424915248637,0.31665815060854086,1.4699840207246049,1704
idvol,advw,180,180,,,M,q20,20000000.0,fund90,0.936588074536939,0.2882557335127288,0.3077721586998063,-0.4563308172647053,13.063001906625516,1.1090610666153597,0.8101221411241925,1673
beta,advw,730,180,3.0,0.4,M,q20,5000000.0,none,0.9364478646884513,0.3437144820867015,0.3670407024752547,-0.6142943789102764,14.341027908174157,0.5282545971868519,1.464219507405552,2007
beta,eqw_top25,730,180,3.0,0.4,M,q20,50000000.0,none,0.9363776734427055,0.4914083801159726,0.5247971988794333,-0.9606747551053086,21.64311228830379,0.5414318588295252,1.3824229391697822,2007
beta,eqw,365,180,3.0,0.8,M,q20,20000000.0,fund63,0.9362995962855661,0.3246437209698951,0.3467306001816116,-0.38022646910988156,14.733580636297752,0.5227949089712502,1.2960677500958326,1704
beta,sqrt_advw,365,90,1.0,0.4,W,q20,20000000.0,fund90,0.9362920610264168,0.2915016463249579,0.31133623626520673,-0.3336733874702033,23.989345097510526,-0.11122407412112836,1.8284172651416608,1673
beta,sqrt_advw,365,180,3.0,0.8,M,q20,20000000.0,fund63,0.9362718666192398,0.3313447305324487,0.3538979887635552,-0.38160675387318665,14.890821570727436,0.544992033395351,1.2754741015048556,1704
beta,eqw_top25,365,90,1.0,0.4,W,q20,20000000.0,fund63,0.9362321240618873,0.32279946937983856,0.34478572256136414,-0.4654856573136323,26.907071847212045,-0.0851710848682227,1.787434829865459,1704
beta,eqw,730,180,3.0,0.6,W,rank,20000000.0,fund90,0.9358069357694614,0.22738809179923156,0.242986115092493,-0.3426989399554579,16.73032495501905,0.3953468151232661,1.3650968488450552,1673
beta,eqw_top25,730,180,3.0,0.6,W,rank,20000000.0,none,0.9344906792115851,0.3551593324348029,0.3800565809114812,-0.4385400816439772,22.40564912059595,0.6090664818747997,1.391374772794377,2021
beta,eqw_top25,730,180,3.0,0.8,W,q20,5000000.0,none,0.9342551956227755,0.47048300564127177,0.5035915324266912,-0.9113217642855878,23.616778412211747,0.8468874370576754,1.116420443002917,2021
beta,sqrt_advw,730,180,3.0,1.0,W,q20,50000000.0,fund90,0.9336734996000159,0.391152202461058,0.41893895738566733,-0.3834321147446964,24.799569838027942,0.8108307898777776,1.0430134164971514,1673
beta,eqw,730,180,3.0,0.4,W,rank,50000000.0,fund90,0.9335110915218823,0.2747945209930604,0.29436663740659896,-0.3779337918833223,17.73060667002273,0.12567410296427461,1.6402348778947868,1673
beta,sqrt_advw,730,180,3.0,0.8,W,q20,5000000.0,none,0.9333172413986195,0.4390016982354168,0.47036707216246454,-0.8104771414540708,21.69299012350873,0.9126680122315047,1.0174815829734032,2021
beta,advw,730,180,3.0,0.4,M,q20,50000000.0,fund63,0.9324754536551635,0.3508481596724958,0.3762545794607501,-0.59062343184514,14.257212941428994,0.3639246122020248,1.418158394739672,1704
beta,advw_top100,730,180,3.0,0.6,M,q20,50000000.0,fund63,0.932130053778818,0.3360384501772236,0.3605059710444236,-0.6012808128220426,14.00295639244891,0.46122632502178185,1.3446703792788954,1704
beta,eqw_top25,365,180,3.0,0.4,M,rank,20000000.0,fund90,0.9321002192511614,0.23661825329102418,0.25385494864610214,-0.24473314221602918,12.997108241485288,0.28324753619046256,1.4369021179740658,1673
beta,eqw_top100,180,90,1.0,0.6,M,q20,50000000.0,fund90,0.9317370850410995,0.3649464671896028,0.3916839557518575,-0.45584789554050964,16.891617220164644,0.6809856808064735,1.175345048603245,1673
beta,eqw_top25,730,180,3.0,1.0,M,q20,50000000.0,fund63,0.9313889208880461,0.46771230045658957,0.5021664848779203,-0.7526086913413121,17.344881845298808,0.8060712742712565,1.0504493776506245,1704
beta,sqrt_advw,365,90,1.0,0.6,M,q20,20000000.0,fund90,0.9309490352728235,0.2872850513311531,0.30859374729032446,-0.32363096996680507,15.281002310119838,0.24190095499443043,1.5735356714340634,1673
beta,advw,730,180,3.0,0.6,W,rank,20000000.0,fund63,0.9307277249482202,0.23318251798288692,0.2505378444548428,-0.28970594587864484,17.941417720101615,0.43563578954111376,1.3121104843302056,1704
beta,btceth,730,180,3.0,1.0,M,q20,20000000.0,fund90,0.9306739218158913,0.2986048292536141,0.32084796001481275,-0.2916047453238326,12.956744793515698,0.5702042879366636,1.2787040775292033,1673
beta,advw_top100,365,90,1.0,0.4,W,q20,20000000.0,fund90,0.9304727581682838,0.2790283827152074,0.2998780783915683,-0.3676962642668165,23.83319770852834,-0.16813265643112119,1.8784821077557727,1673
beta,advw_top100,730,180,3.0,0.4,W,q20,5000000.0,fund90,0.9296662281300597,0.234053622023321,0.2517609169197195,-0.3147560480810665,15.803052878419,0.1392528475669925,1.5400849611038068,1673
totvol,advw,180,180,,,W,q20,50000000.0,fund63,0.9289341014840055,0.3665451776301887,0.3945868464131305,-0.5322913883724871,23.452596793252702,0.8690262083558283,0.9847343569925113,1704
beta,eqw_top100,730,180,3.0,0.8,M,q20,5000000.0,none,0.928414715694357,0.41140529504449697,0.4431266416719912,-0.6800657176034964,15.874451323951,0.6471564075413565,1.3172138431594862,2007
beta,advw,730,180,3.0,0.4,W,q20,5000000.0,fund63,0.9272288710628348,0.24425216673228434,0.2634216581848995,-0.3257201227871914,16.99848428886248,-0.0025429176361772793,1.6628314366757282,1704
beta,advw_top100,730,180,3.0,0.4,M,rank,20000000.0,fund90,0.9270752651439681,0.21258999810583062,0.2293125554081274,-0.3198566130784507,12.127547655492576,0.3022213864504736,1.4163831307563581,1673
beta,sqrt_advw,730,180,3.0,0.4,W,rank,50000000.0,fund90,0.9267466537980966,0.2735767393328095,0.2952012162240962,-0.3940521650844768,17.96211551647336,0.09901049252611421,1.6605173394980368,1673
beta,eqw_top100,180,90,1.0,0.6,M,q20,50000000.0,fund63,0.9259613408456485,0.3693359796753747,0.398867602116167,-0.5626305541127177,18.13825141840962,0.7437058336076299,1.1053500627912427,1704
beta,eqw_top25,730,180,3.0,1.0,W,q20,50000000.0,fund63,0.925300506265898,0.4552959552709788,0.49205198979988796,-0.661061189719709,29.370803350246543,0.8383103424198486,1.0047281611134709,1704
beta,sqrt_advw,730,180,3.0,0.8,M,q20,50000000.0,fund63,0.9251073024997237,0.36247525354819327,0.3918196868284925,-0.5555971277962455,15.020201315271729,0.6220820665935303,1.2091108035628004,1704
beta,eqw,365,90,1.0,0.4,W,q20,20000000.0,fund63,0.924933783465277,0.2922718360157266,0.31599217288909714,-0.36825397955015604,25.77246815660739,0.06776358896940343,1.6502797775597955,1704
beta,advw,365,180,3.0,0.6,M,q20,50000000.0,fund63,0.9243735045048543,0.3562166709020119,0.3853601051588138,-0.43307817557369854,15.177434265754721,0.5095827309727613,1.2706873106549648,1704
beta,eqw_top100,730,180,3.0,0.8,M,rank,5000000.0,fund90,0.9240894489895961,0.21091986110848623,0.22824615229522102,-0.32661937590946877,9.156650467486893,0.4882540889707092,1.334375174978696,1673
beta,eqw_top25,365,90,1.0,0.4,M,rank,20000000.0,fund90,0.9237479155733834,0.22068699365611993,0.23890391516514153,-0.3965588483013439,14.865912239335788,0.019172846779542802,1.7084438611241688,1673
beta,eqw_top100,730,180,3.0,0.6,M,q20,50000000.0,fund63,0.9236518141486268,0.3710960793012778,0.40177053042799943,-0.5682518042131557,15.547745993831347,0.4310248556225098,1.385848521649259,1704
beta,eqw,730,180,3.0,0.8,M,q20,50000000.0,fund63,0.9235467598502443,0.36365939689176907,0.39376392479655004,-0.5574425177813622,14.876066945720352,0.6607655229613932,1.1665385128788448,1704
beta,sqrt_advw,730,180,3.0,0.8,W,q20,20000000.0,fund90,0.9234304761190645,0.297475039470384,0.32214124090921636,-0.6468791585130392,21.922414610706337,0.7699484438967973,1.060096666545651,1673
beta,eqw,730,180,3.0,0.6,W,rank,20000000.0,fund63,0.923349294146976,0.2362955565026465,0.25591134146146177,-0.342275864394465,18.12654019882902,0.4365974877509975,1.308447583131602,1704
beta,sqrt_advw,730,180,3.0,0.6,W,rank,5000000.0,fund90,0.9225731700008034,0.1806547574509712,0.19581618382725552,-0.2890777385818057,12.40883390490278,0.4372309330345801,1.345531373498801,1673
idvol,advw,90,90,,,W,q20,50000000.0,fund63,0.9224023540530963,0.35885519945869837,0.38904410627516833,-0.33738727169035754,27.542474733239107,0.7018882894589309,1.1189662128482771,1704
beta,eqw_top25,730,180,3.0,1.0,W,q20,5000000.0,none,0.9221847781075394,0.5269897968596269,0.5714579218506386,-1.0892559727276308,24.96752176246503,0.8898835230199486,1.006598906737608,2021
beta,eqw,365,90,1.0,0.4,M,rank,20000000.0,fund90,0.9221164945728144,0.20236620305429562,0.21945839191179967,-0.3642570852641845,13.913802406429731,0.09544030497538719,1.624354600732746,1673
beta,eqw,365,90,1.0,0.6,M,q20,20000000.0,fund90,0.9216957616963969,0.2823754147250008,0.30636510056776645,-0.3678068132701319,15.083892262063213,0.13847763910936678,1.6379170698112855,1673
beta,advw_top100,365,180,3.0,0.6,M,q20,20000000.0,fund90,0.9216856746493116,0.27856492917999,0.3022341963663263,-0.3559198507822998,13.53096421283837,0.3485679789267167,1.4187993165144377,1673
beta,eqw_top25,365,90,1.0,0.6,W,q20,20000000.0,fund90,0.921527014214578,0.31336993498780075,0.3400550718037142,-0.36803053494124427,26.243647164800446,-0.12139604121687271,1.883324786245336,1673
